v,176.793594,36.70068,-67.877121
v,176.790436,37.166603,-65.114479
v,176.782806,37.081024,-63.113712
v,98.353004,28.314442,-15.140958
v,88.427231,27.450687,3.058865
v,88.544632,27.271477,18.433123
v,73.122429,26.195257,29.791882
v,73.034874,26.362188,11.196503
v,78.869583,26.96319,-5.796658
v,81.213501,27.11809,-11.751056
v,78.252617,23.21302,12.817911
v,78.841835,24.520325,26.663502
v,72.930794,24.506643,29.321207
v,72.800095,22.749355,13.383741
v,1.498902,12.722338,152.246414
v,2.6764,12.397614,150.996094
v,2.290468,12.242615,149.592285
v,1.498902,12.561558,149.337112
v,2.259243,12.353867,151.51265
v,2.69954,12.328365,150.105011
v,2.111608,9.003092,149.214172
v,2.667523,9.037477,149.801453
v,2.605176,9.042061,150.953033
v,2.068621,9.639816,151.507751
v,1.501989,5.7384,151.700668
v,1.489681,5.844845,149.040283
v,2.14127,5.777409,149.293701
v,2.673831,6.485981,149.714996
v,2.589531,6.448231,151.043137
v,2.154438,5.448526,151.501999
v,2.324451,4.376909,149.53804
v,2.460966,4.057692,149.597855
v,2.358589,4.130997,151.162613
v,2.07107,4.623318,151.341949
v,37.118809,19.45709,-1.512327
v,39.365906,15.780579,0.692916
v,41.524643,16.353168,1.375961
v,44.60902,20.720627,-2.080928
v,39.854446,17.303373,-2.823174
v,39.139748,17.037865,-1.116205
v,40.155251,16.238029,1.441502
v,42.2798,16.065159,0.517877
v,42.431629,17.444233,-1.327872
v,41.728741,17.52743,-2.934553
v,39.86446,7.059914,-2.59587
v,41.275791,7.143261,-2.678852
v,42.279415,8.575121,-1.816119
v,42.408699,8.674681,-0.104601
v,41.494995,7.322863,0.888134
v,39.89983,7.243528,0.96325
v,39.08939,8.451309,0.130996
v,39.116512,8.334501,-1.588534
v,39.999485,3.714193,-2.24112
v,41.081879,3.768801,-2.309095
v,41.766903,3.5436,-1.849677
v,41.893139,3.631351,0.172704
v,41.246807,3.892969,0.655712
v,40.039577,3.84153,0.713726
v,39.457317,3.509712,0.306973
v,39.475174,3.411947,-1.682263
v,42.529362,5.928869,-1.434611
v,42.419483,4.892841,-1.941005
v,42.004963,6.17276,-2.201839
v,42.173958,6.294954,0.337191
v,42.546417,4.981623,0.06347
v,42.590714,5.970076,-0.493813
v,38.819298,5.783144,-0.311717
v,38.860146,4.816931,0.220735
v,39.269691,6.140291,0.51652
v,39.294189,6.003809,-2.006839
v,38.887058,4.711367,-1.738156
v,38.833721,5.73395,-1.227958
v,42.402012,3.886559,-1.898793
v,42.30024,3.416353,-1.359797
v,42.3577,3.458864,-0.37781
v,42.527855,3.975178,0.10558
v,38.847893,3.810732,0.259444
v,38.976017,3.303028,-0.232764
v,38.988358,3.253107,-1.179216
v,38.874386,3.7055,-1.696001
v,43.465317,5.880831,-1.818114
v,43.471008,5.936024,-0.527863
v,43.462116,5.150196,0.314143
v,43.437145,3.802401,0.368937
v,43.41555,2.945389,-0.405568
v,43.409859,2.890423,-1.695833
v,43.418758,3.676538,-2.538098
v,43.443714,5.023521,-2.592854
v,37.922569,5.786627,-0.505097
v,37.914265,5.721533,-1.756764
v,37.897541,4.85813,-2.518683
v,37.87748,3.510958,-2.459609
v,37.869774,2.731403,-1.622286
v,37.878082,2.796432,-0.370613
v,37.894806,3.659742,0.391229
v,37.914864,5.007147,0.33214
v,46.938301,5.590878,-1.73481
v,46.934391,5.634068,-0.665216
v,46.920391,4.955442,0.061327
v,46.899387,3.846661,0.106396
v,46.88652,3.107239,-0.561996
v,46.890339,3.05871,-1.631356
v,46.90432,3.737537,-2.353429
v,46.925426,4.851641,-2.398728
v,34.44651,5.602224,-0.650978
v,34.436481,5.548925,-1.69148
v,34.419918,4.804857,-2.343522
v,34.403381,3.692791,-2.294136
v,34.398884,3.019213,-1.576314
v,34.408932,3.074089,-0.535899
v,34.42551,3.818213,0.117514
v,34.442024,4.928707,0.068209
v,44.394711,8.119684,-2.91061
v,44.38525,8.255585,0.282338
v,44.341217,6.180984,2.527122
v,44.279633,2.930328,2.661769
v,44.241596,0.673168,0.599746
v,44.251053,0.538006,-2.59325
v,44.295116,2.613579,-4.838913
v,44.356651,5.861502,-4.973431
v,47.346897,8.499556,0.400632
v,47.356884,8.354168,-3.036718
v,47.315952,5.91729,-5.263948
v,47.249725,2.42197,-5.11893
v,47.202042,0.181862,-2.694069
v,47.192074,0.328209,0.74322
v,47.233028,2.766373,2.971527
v,47.299191,6.258226,2.826672
v,37.088089,8.141008,0.256781
v,37.05838,7.982359,-2.896466
v,37.007156,5.714613,-4.932142
v,36.958904,2.466228,-4.780957
v,36.94593,0.402271,-2.527343
v,36.975636,0.560719,0.625927
v,37.026855,2.828159,2.661337
v,37.075115,6.077341,2.510104
v,34.105213,8.316366,-3.00912
v,34.137157,8.486681,0.388415
v,34.123192,6.257517,2.824159
v,34.071327,2.764999,2.98739
v,34.015984,0.317055,0.788221
v,33.984028,0.146484,-2.609286
v,33.99799,2.375271,-5.044641
v,34.049873,5.868805,-5.207933
v,47.693867,7.366783,-2.580013
v,47.685646,7.477007,0.030218
v,47.650265,5.795675,1.846841
v,47.599792,3.131681,1.957188
v,47.568653,1.302357,0.288265
v,47.576847,1.190746,-2.321884
v,47.612186,2.870243,-4.136355
v,47.662762,5.539438,-4.246941
v,33.761784,7.473536,0.027703
v,33.737419,7.344442,-2.543028
v,33.696072,5.508512,-4.187191
v,33.65646,2.841564,-4.062912
v,33.645824,1.170433,-2.242681
v,33.670193,1.299908,0.328016
v,33.711555,3.136435,1.972813
v,33.751144,5.801849,1.848622
v,46.456425,7.167147,-2.480277
v,46.448597,7.269295,-0.058026
v,46.416019,5.714956,1.620499
v,46.369125,3.239796,1.722975
v,46.340206,1.548527,0.180806
v,46.348003,1.444717,-2.241353
v,46.380524,2.996519,-3.916694
v,46.427555,5.478651,-4.019484
v,34.990543,7.22323,-0.065393
v,34.967903,7.103527,-2.448212
v,34.929737,5.406696,-3.966205
v,34.89291,2.927412,-3.850786
v,34.883038,1.383099,-2.170477
v,34.90567,1.503265,0.21231
v,34.943863,3.200922,1.731226
v,34.980659,5.67816,1.615913
v,46.811096,6.871027,-2.344546
v,46.803787,6.962122,-0.166585
v,46.774868,5.573887,1.331947
v,46.732582,3.342754,1.424082
v,46.706585,1.831772,0.046987
v,46.71384,1.737595,-2.130825
v,46.742725,3.124277,-3.625712
v,46.785122,5.361877,-3.718136
v,34.624523,6.927893,-0.16917
v,34.60413,6.820297,-2.30774
v,34.570084,5.303486,-3.662203
v,34.53688,3.068514,-3.55884
v,34.527988,1.689213,-2.060678
v,34.548393,1.797699,0.077837
v,34.582466,3.315062,1.433388
v,34.615635,5.54813,1.330123
v,2.98087,5.846487,149.850525
v,2.913955,5.349665,149.541016
v,2.509191,5.751247,149.41452
v,2.346093,5.736525,151.355179
v,2.829677,5.289562,151.261154
v,2.957916,5.890093,150.892059
v,2.919045,4.188765,149.57843
v,2.838785,3.924944,149.987762
v,2.82229,3.96487,150.820206
v,2.834695,4.411818,151.292969
v,3.854777,6.353018,149.736816
v,3.840791,6.385977,150.956253
v,3.865528,5.524605,151.81073
v,3.871035,4.249386,151.858414
v,3.885442,3.389215,151.067551
v,3.902369,3.31941,149.843765
v,3.851776,4.118797,148.992462
v,3.843944,5.380846,148.94313
v,8.193148,6.070007,149.861679
v,8.180706,6.081215,150.937531
v,8.174708,5.394981,151.637268
v,8.178576,4.295162,151.650925
v,8.189455,3.548117,150.944214
v,8.205375,3.522305,149.879074
v,8.210912,4.218248,149.172852
v,8.204358,5.308495,149.145767
v,4.815909,8.7904,148.610382
v,4.801645,8.899883,151.942352
v,4.79694,6.710024,154.316483
v,4.79311,3.269417,154.448685
v,4.795178,0.871777,152.237671
v,4.824122,0.729919,148.876495
v,4.833055,2.99226,146.465042
v,4.824027,6.324348,146.343323
v,7.856002,9.199932,152.203003
v,7.871364,9.142191,148.533035
v,7.878131,6.477806,146.006668
v,7.887369,2.842712,146.103638
v,7.878909,0.404121,148.640564
v,7.847586,0.488297,152.313538
v,7.84762,3.078318,154.775986
v,7.852603,6.798573,154.695526
v,8.160319,8.148571,148.978455
v,8.143859,8.185047,151.828354
v,8.14065,6.347019,153.714127
v,8.138688,3.457735,153.760941
v,8.1413,1.472092,151.857849
v,8.171275,1.418385,149.011261
v,8.17823,3.279924,147.088409
v,8.168355,6.097952,147.022736
v,6.74536,7.926035,149.067963
v,6.728683,7.962326,151.733505
v,6.7255,6.25226,153.495621
v,6.724199,3.548025,153.535065
v,6.727434,1.699615,151.750275
v,6.757108,1.645802,149.09053
v,6.7637,3.375233,147.308945
v,6.753665,6.007502,147.249008
v,7.856478,7.572443,149.22084
v,7.840302,7.601604,151.586105
v,7.836013,6.090544,153.13739
v,7.836146,3.686831,153.174622
v,7.84162,2.049122,151.604095
v,7.868942,2.002563,149.245193
v,7.875648,3.534327,147.667374
v,7.866048,5.879696,147.611969
v,78.780899,22.497437,33.713631
v,82.755905,18.313883,31.376862
v,80.207237,22.431433,23.250648
v,71.562553,22.819881,25.906734
v,68.677803,18.240204,31.386599
v,72.436127,22.439142,34.124939
v,82.892578,12.745928,33.118847
v,78.994576,9.295341,32.49707
v,72.313606,9.284279,32.429413
v,68.539124,12.885464,32.963524
v,77.533623,19.350449,62.225796
v,73.603386,19.305523,62.157223
v,71.424553,16.871712,62.141567
v,71.518562,13.902855,62.180126
v,73.7286,11.739223,62.254353
v,77.649719,11.731504,62.321819
v,79.955055,13.810333,62.335571
v,79.912247,16.90251,62.298241
v,82.624397,17.785814,20.045397
v,68.86393,17.654762,18.479027
v,82.560577,12.999334,19.653214
v,78.84053,9.741249,19.483356
v,72.457436,9.726698,19.403223
v,68.850403,13.129549,19.470072
v,23.584274,35.741344,59.194214
v,21.790455,43.708008,58.945995
v,17.030556,50.849178,58.777298
v,9.906085,55.613838,58.664631
v,9.468495,14.755016,59.748955
v,29.272726,30.679718,55.013268
v,17.165173,17.220634,57.689651
v,38.672791,28.299782,55.73526
v,41.648598,25.434029,57.177853
v,39.795757,22.876995,57.093327
v,32.615013,20.194138,55.789593
v,78.611275,21.540607,54.415421
v,72.417099,21.464058,54.391869
v,68.978889,17.623066,54.506004
v,69.110252,12.996332,54.737389
v,72.594902,9.608175,54.69873
v,78.769264,9.60141,54.723988
v,82.38958,12.854462,54.798038
v,82.347923,17.693026,54.562057
v,79.862686,17.581186,12.150503
v,71.525185,17.423391,11.83237
v,80.726189,13.538567,12.357289
v,78.011223,11.021244,12.321858
v,73.304436,11.009422,12.24171
v,70.672836,13.633371,12.174398
v,77.410202,16.706947,8.240203
v,73.970451,16.661499,8.103678
v,78.522346,14.469086,8.277229
v,77.056313,12.659889,8.236773
v,74.279755,12.64814,8.156622
v,72.862892,14.520287,8.09465
v,76.951408,16.5732,8.61751
v,74.432335,16.532215,8.498727
v,77.969475,14.676826,8.631367
v,76.812088,13.127645,8.578558
v,74.532074,13.118362,8.510711
v,73.417885,14.718025,8.473834
v,76.507896,15.801397,10.254548
v,77.185234,14.732517,10.206443
v,76.419022,13.832596,10.133142
v,74.948441,13.836214,10.111322
v,74.214737,14.754787,10.148996
v,74.893906,15.783411,10.210512
v,76.989258,18.219906,61.96072
v,74.259407,18.193714,61.894581
v,72.659966,16.485447,61.859261
v,72.721657,14.337624,61.872894
v,74.354332,12.803839,61.927769
v,77.072479,12.793182,61.992352
v,78.764526,14.284189,62.023567
v,78.732262,16.498648,62.011913
v,91.510941,28.883036,19.552176
v,72.338089,27.523598,34.607796
v,70.541771,28.941582,35.868763
v,88.964073,30.395638,21.04121
v,94.001984,31.795464,14.503417
v,22.217779,34.235004,-41.807182
v,23.468031,35.435329,74.60968
v,21.790453,43.938568,91.014252
v,17.030565,20.216282,129.176086
v,21.790462,27.366154,129.124329
v,21.604271,27.269123,146.320129
v,16.801199,20.042879,146.372238
v,21.790451,43.053314,-36.650349
v,23.463196,34.658768,-36.348125
v,23.02252,34.501965,-56.098415
v,21.347076,42.924408,-56.158203
v,19.319426,26.019102,-90.590469
v,14.563557,18.954395,-90.540344
v,13.151273,20.546963,-107.370186
v,17.858849,27.261858,-107.417717
v,14.798773,44.510059,-125.115837
v,16.193407,37.959641,-126.017006
v,23.461905,35.547478,91.079735
v,21.790453,43.82373,74.480942
v,10.578661,49.394119,-130.819412
v,8.545399,43.359245,192.554947
v,12.083231,39.656975,192.498932
v,-20.557497,35.389267,1.325987
v,-18.792646,43.320786,1.02705
v,-14.032751,50.444294,0.97648
v,-6.90828,55.204071,0.942691
v,1.498902,56.875481,0.930826
v,1.498902,12.960585,1.242577
v,-6.425624,14.311062,1.453786
v,-20.598335,35.836639,42.530308
v,-18.792646,43.609879,42.438717
v,-14.032753,50.736977,42.361294
v,-6.908281,55.497734,42.309589
v,1.498902,57.169098,42.291424
v,1.498902,13.255377,42.768505
v,-6.267816,14.498816,42.754944
v,-14.032754,50.961357,74.404785
v,-6.908282,55.725212,74.353447
v,1.498902,57.396576,74.335289
v,1.498902,13.482855,74.81237
v,-6.899239,15.149004,74.911102
v,-13.641672,19.348152,76.447273
v,-18.940519,27.292849,75.938156
v,-14.032756,51.078625,90.969467
v,-6.908282,55.842941,90.937386
v,1.498902,57.514351,90.925529
v,1.498902,13.599455,91.237282
v,-6.908287,15.270864,91.22541
v,-14.014274,20.002419,91.112236
v,-18.77417,27.124819,91.061668
v,-20.464106,35.709503,129.065689
v,-18.792652,44.100517,129.005096
v,-14.032757,51.252632,128.955658
v,-6.908283,56.019058,128.922226
v,1.498902,57.690468,128.910355
v,1.498902,13.77557,129.222107
v,-6.908288,15.446981,129.210236
v,-20.293074,35.504463,146.278397
v,-18.606445,43.740967,146.208923
v,-13.803388,50.820236,146.155045
v,-6.67215,55.55117,146.12146
v,1.498902,57.21035,146.10968
v,1.498902,13.475594,145.285583
v,-6.480362,15.226669,146.216705
v,-19.15955,35.660786,161.95903
v,-17.40617,43.256634,161.851318
v,-12.413191,49.862209,161.788544
v,-5.311703,54.32811,161.756866
v,1.498902,55.895935,161.745728
v,1.498902,14.628071,162.027695
v,-5.119915,16.221119,161.836349
v,-12.413215,20.744818,161.994965
v,-17.406248,27.53945,161.961624
v,-16.515091,35.447189,178.843292
v,-14.550319,41.96228,178.759018
v,-9.747268,47.551006,178.734451
v,-3.300103,51.531677,178.718719
v,1.498902,52.912102,178.710495
v,1.498902,17.744389,178.960159
v,-3.305659,19.097401,178.950546
v,-9.827802,22.980225,178.922989
v,-14.802709,28.702599,178.885986
v,-11.683228,35.369541,192.642578
v,-1.278015,46.833794,192.59314
v,1.498902,47.985992,192.61824
v,1.498902,21.552612,192.771927
v,-1.343442,22.652088,192.764114
v,-6.178961,25.975824,192.740524
v,-10.452831,30.502464,192.708389
v,-6.087824,35.105503,203.209106
v,-4.513107,37.520645,203.16626
v,-2.455679,39.305458,203.172287
v,-0.330554,40.605473,203.209579
v,1.498902,26.378004,206.075928
v,-0.515503,25.959068,203.281143
v,-3.755411,28.392107,203.26387
v,-5.896935,32.033524,203.238022
v,-1.908438,33.575115,210.268661
v,-1.494126,34.704243,210.260635
v,-0.62699,35.609398,210.254211
v,0.344988,36.190781,210.257813
v,1.526515,29.814169,210.38353
v,0.308632,30.084705,210.293427
v,-0.904868,30.946692,210.287308
v,-1.75458,32.270622,210.277908
v,1.498902,32.271889,212.955017
v,-14.03275,50.176823,-36.700924
v,-6.908279,54.9366,-36.734711
v,1.498902,56.608009,-36.746578
v,1.498902,12.693113,-36.434826
v,-6.892876,14.355793,-36.22583
v,-14.017347,19.107239,-37.43367
v,-18.793941,26.245255,-37.805035
v,-13.596391,50.041183,-56.208725
v,-6.541671,54.798111,-56.242493
v,1.498902,56.469521,-56.254368
v,1.498902,12.554626,-55.942616
v,-6.541675,14.226036,-55.954475
v,-13.598256,18.985817,-55.988262
v,-18.357464,26.106384,-56.038811
v,-17.968983,34.332539,-90.649345
v,-16.275904,42.79081,-90.709335
v,-11.555361,49.835163,-90.759521
v,-4.826747,54.550934,-90.793045
v,1.498902,56.212276,-90.804832
v,1.498902,12.561947,-90.494957
v,-4.826751,14.223289,-90.50676
v,-16.503569,35.162624,-107.473221
v,-14.732173,43.272903,-107.697975
v,-10.007143,49.994751,-107.894157
v,-3.74121,54.405064,-107.946213
v,1.499256,55.950203,-108.055534
v,1.498902,14.470379,-107.327042
v,-3.803031,16.049631,-107.338264
v,-7.071227,50.977547,-122.324051
v,-2.672601,54.356087,-119.831985
v,1.497275,64.06929,-141.099167
v,1.498902,20.273438,-126.273186
v,-2.348258,21.60503,-126.282654
v,-7.184271,25.397089,-126.309578
v,-11.495915,31.115065,-126.350143
v,-13.086505,42.968826,-159.62175
v,-13.850379,47.576847,-164.0961
v,-3.439305,50.477135,-159.149628
v,0.326893,61.704338,-172.631546
v,1.496509,71.196655,-180.078049
v,1.498902,29.618399,-157.954926
v,-0.096452,30.664967,-158.557007
v,-2.638967,33.411224,-159.171112
v,-5.709904,37.477909,-159.314575
v,-1.987141,46.429512,-194.719086
v,-1.344739,48.864197,-194.743729
v,-0.468375,50.890469,-192.048935
v,1.498902,39.404072,-189.283615
v,-0.553557,41.699974,-191.976166
v,-1.790313,43.560371,-192.103958
v,1.172199,104.939941,-191.646271
v,0.174505,100.498718,-183.837769
v,0.194106,100.648399,-198.523056
v,1.127328,100.487808,-214.903336
v,1.459474,100.882942,-204.99939
v,1.061324,113.971024,-202.294128
v,0.385793,113.393219,-199.983688
v,0.363853,113.523842,-208.712982
v,0.960646,113.235405,-220.517105
v,1.31875,113.433586,-223.68013
v,1.321709,113.676651,-213.179367
v,1.268178,111.77108,-226.891922
v,1.165534,114.38382,-219.410202
v,-16.995216,45.942596,-147.534698
v,-13.992546,45.459953,-185.621384
v,-13.279594,47.936523,-185.680801
v,-21.567383,44.560051,-152.963287
v,-52.083775,48.225952,-197.416824
v,-49.044544,47.918381,-180.525162
v,-49.240261,45.949169,-180.512451
v,-52.280132,46.595951,-197.37291
v,-16.337271,22.445444,76.232124
v,-19.546257,22.738369,71.839447
v,-21.193211,27.223394,67.61026
v,-27.387577,31.518118,38.225574
v,-27.363714,31.33976,3.239963
v,-31.24847,30.298409,-12.340624
v,-26.06312,26.387131,-17.977251
v,-22.268419,20.446028,-14.157963
v,-16.970476,17.159369,2.754751
v,-18.26222,17.610476,37.859726
v,-15.119498,17.945776,65.383865
v,-17.19923,19.84745,70.47644
v,-65.69445,30.609566,33.349411
v,-65.617439,29.131718,37.020535
v,-65.721413,27.226776,37.396286
v,-65.856079,25.997631,32.246357
v,-65.710831,26.161915,15.917871
v,-65.474098,26.079952,-2.782708
v,-65.662079,26.43951,-14.00601
v,-65.740257,28.521612,-18.135578
v,-65.748207,31.355375,-14.604685
v,-65.712303,31.899857,-2.952155
v,-65.63871,31.827402,14.560991
v,-65.631813,31.63846,25.797956
v,-65.631813,31.63846,25.797956
v,-65.694458,30.609566,33.349411
v,-65.638702,31.827402,14.560991
v,-65.712303,31.899857,-2.952155
v,-65.748199,31.355375,-14.604687
v,-65.740257,28.521612,-18.135576
v,-65.662079,26.43951,-14.00601
v,-65.35836,26.021355,-4.343886
v,-65.710831,26.161915,15.917872
v,-65.856079,25.997631,32.246361
v,-65.721413,27.226776,37.396286
v,-65.617439,29.131718,37.020535
v,-154.626465,36.264774,-43.839252
v,-154.781235,35.62188,-37.159206
v,-156.502213,34.777546,-34.877392
v,-156.977219,33.694805,-34.842823
v,-157.259171,32.791084,-38.956429
v,-157.262482,32.885849,-47.84536
v,-155.349899,32.685699,-52.839287
v,-154.250992,32.865555,-56.952797
v,-155.692429,34.201561,-60.996498
v,-155.694305,36.120678,-58.493584
v,-155.685822,36.619537,-53.847889
v,-155.665848,36.497982,-49.172844
v,1.498902,48.931923,-208.986877
v,-173.782013,36.917,-60.229984
v,-173.783295,36.438904,-55.014019
v,-173.78801,35.720448,-51.793674
v,-173.792862,34.886639,-51.523781
v,-173.794144,34.194477,-54.816608
v,-173.792114,34.18943,-60.909088
v,-173.789459,34.203598,-64.724594
v,-173.792114,34.421124,-67.443329
v,-173.795135,35.339764,-69.55072
v,-173.795807,36.70068,-67.877129
v,-173.792603,37.166603,-65.114479
v,-173.784988,37.081024,-63.113712
v,-95.355202,28.314442,-15.140958
v,-85.429451,27.450687,3.058865
v,-85.546852,27.271477,18.433123
v,-70.124634,26.195257,29.791882
v,-70.037079,26.362188,11.196504
v,-75.871803,26.96319,-5.796657
v,-78.215706,27.11809,-11.751056
v,-75.254829,23.21302,12.817911
v,-75.84404,24.520325,26.663502
v,-69.933006,24.506643,29.321205
v,-69.802277,22.749355,13.383741
v,0.321404,12.397612,150.996094
v,0.707335,12.242613,149.592285
v,0.738561,12.353867,151.51265
v,0.298263,12.328365,150.105011
v,1.498902,7.916351,151.717117
v,1.498902,7.827394,149.042999
v,0.886195,9.003092,149.214172
v,0.33028,9.037476,149.801453
v,0.392627,9.042061,150.953033
v,0.929183,9.639814,151.507751
v,1.495815,5.7384,151.700668
v,1.508123,5.844845,149.040283
v,0.856533,5.777409,149.293701
v,0.323972,6.485979,149.714996
v,0.408272,6.448231,151.043137
v,0.843365,5.448526,151.501999
v,1.498902,4.420223,151.744629
v,1.498902,4.331263,149.070496
v,0.673352,4.376907,149.53804
v,0.536838,4.057692,149.597855
v,0.639214,4.130997,151.162598
v,0.926734,4.623318,151.341949
v,-34.120998,19.45709,-1.512327
v,-36.368099,15.780579,0.692916
v,-38.52684,16.353168,1.375961
v,-41.611214,20.720627,-2.080928
